,MovieID,UserID,Rating,Date
3342646,622,101,1,2003-01-26
1012319,239,101,1,2004-05-18
4341691,834,101,1,2003-04-12
335955,88,101,1,2003-11-06
966749,218,101,1,2003-12-21
3414072,655,101,1,2004-05-18
2597676,479,101,1,2003-03-23
966860,219,101,1,2003-03-05
2595086,477,101,1,2003-05-14
3415197,657,101,1,2004-08-02
2238199,424,101,1,2003-03-20
4644546,900,101,1,2003-06-04
4342133,835,101,1,2003-05-03
335516,86,101,1,2003-01-10
2599165,480,101,1,2003-03-07
4654958,904,101,1,2005-03-10
4837127,964,101,1,2003-11-22
2599530,481,101,1,2003-03-23
335676,87,101,1,2003-01-26
3413859,654,101,1,2002-07-13
3342982,623,101,1,2003-06-14
3413725,653,101,1,2003-01-14
3343385,624,101,1,2005-06-04
1150982,262,101,1,2004-04-26
2564534,472,101,1,2003-01-15
4844471,972,101,1,2003-11-27
211251,31,101,1,2003-06-12
2285017,438,101,2,2003-02-18
994076,225,101,1,2004-10-10
4844706,973,101,1,2003-01-16
2284232,437,101,1,2005-04-13
386472,111,101,4,2004-03-19
4848354,978,101,1,2003-06-14
2281405,436,101,1,2005-05-24
2280252,434,101,1,2005-03-10
3332091,617,101,1,2005-02-24
2280430,435,101,1,2003-04-09
991775,224,101,1,2003-05-07
4845675,976,101,1,2003-11-23
2559468,470,101,1,2003-03-31
2293940,442,101,1,2003-01-26
2288924,441,101,1,2003-12-01
2560783,471,101,1,2004-06-11
4846221,977,101,1,2003-01-15
4845537,975,101,1,2003-01-14
2559271,469,101,1,2003-01-15
2288783,440,101,1,2003-11-21
4295641,825,101,1,2004-09-22
7981,8,101,1,2005-01-10
1149723,261,101,1,2004-08-09
4844996,974,101,1,2003-11-22
1149459,260,101,1,2003-04-05
343097,97,101,1,2003-04-12
2288199,439,101,1,2003-01-14
4334759,833,101,1,2003-05-29
1148699,259,101,1,2005-11-12
1148409,258,101,1,2003-04-22
1158183,268,101,1,2004-08-09
339682,95,101,1,2003-01-15
3892497,755,101,1,2003-05-12
4850502,980,101,1,2004-03-19
1000077,226,101,1,2003-06-14
2272068,433,101,1,2003-03-06
3424955,658,101,1,2003-05-29
1000466,227,101,3,2003-01-15
4850168,979,101,1,2003-02-12
1002327,230,101,1,2005-03-17
339230,94,101,1,2003-02-13
339024,93,101,1,2005-09-09
2264676,431,101,1,2003-11-22
3893327,756,101,1,2003-06-04
1002599,231,101,1,2003-06-14
3335652,621,101,1,2003-06-13
4497429,886,101,4,2005-04-20
4841911,971,101,1,2004-04-06
2267994,432,101,1,2003-05-16
4330386,832,101,1,2004-07-16
3320625,615,101,2,2003-03-07
1001792,229,101,1,2003-11-27
1001577,228,101,1,2005-05-04
3883067,752,101,1,2004-02-11
1154691,263,101,1,2004-09-14
340544,96,101,1,2003-05-07
3333501,620,101,1,2003-12-02
3890659,754,101,1,2003-04-12
3333153,619,101,2,2005-07-10
3332804,618,101,1,2005-07-25
115076,30,101,3,2005-03-09
2569389,473,101,1,2003-01-14
211774,32,101,2,2005-05-31
1156178,267,101,3,2004-09-02
4293785,824,101,1,2004-01-08
1155459,264,101,1,2004-03-09
1155897,266,101,1,2005-04-06
1155627,265,101,1,2003-04-22
3391362,643,101,1,2003-02-17
42847,21,101,1,2003-11-22
574689,172,101,1,2005-03-10
3862781,747,101,1,2005-05-31
4349987,842,101,1,2003-02-13
4349769,841,101,1,2003-11-21
2183089,413,101,1,2003-03-06
939585,208,101,1,2003-04-28
938972,207,101,1,2003-05-21
357498,106,101,1,2004-10-16
594410,175,101,1,2003-04-04
3357788,630,101,1,2003-11-22
945879,210,101,1,2003-11-06
3395982,645,101,2,2005-08-02
3863532,748,101,1,2005-07-10
2391035,457,101,1,2003-12-05
942189,209,101,1,2003-12-30
42716,20,101,1,2004-08-09
575336,173,101,1,2003-06-04
3394084,644,101,1,2003-02-13
938056,206,101,1,2004-12-21
934420,201,101,1,2003-11-06
933784,200,101,1,2005-09-25
3384316,638,101,1,2003-05-26
1072715,250,101,1,2003-03-17
3367093,633,101,1,2003-02-28
1072411,249,101,1,2004-06-11
1073581,251,101,1,2003-05-07
3366405,632,101,1,2003-04-03
2177211,412,101,1,2003-04-12
937006,203,101,1,2003-04-10
937130,204,101,1,2004-07-19
2176994,411,101,1,2003-05-21
2175579,409,101,1,2005-02-20
3388533,641,101,1,2005-05-04
936678,202,101,1,2003-06-06
2176143,410,101,1,2003-01-26
3389715,642,101,1,2003-12-02
358447,107,101,1,2003-03-05
43063,22,101,1,2005-07-25
3387719,639,101,1,2004-10-23
2173214,408,101,1,2003-06-09
2172498,407,101,1,2003-02-26
3913340,758,101,1,2004-03-18
1079153,252,101,4,2003-01-09
3387963,640,101,1,2003-05-12
2364163,454,101,1,2004-02-29
2363482,453,101,1,2004-02-02
3870176,750,101,1,2005-10-18
352703,100,101,1,2002-07-13
4344787,838,101,1,2004-09-20
332973,84,101,1,2003-05-12
352840,101,101,1,2003-06-23
2361477,452,101,1,2004-02-02
2220456,417,101,1,2004-03-25
352591,99,101,1,2003-01-15
4657065,907,101,1,2004-11-11
1099884,253,101,1,2004-07-19
2497975,467,101,1,2003-05-24
3403826,646,101,1,2003-04-16
2365832,455,101,1,2003-12-22
2366911,456,101,1,2003-05-30
2497260,464,101,1,2003-04-12
2497347,465,101,1,2003-02-26
353168,102,101,1,2004-11-22
4343668,837,101,1,2004-07-19
3348139,629,101,3,2004-07-30
3407774,648,101,1,2004-01-08
3408466,651,101,1,2003-06-04
2229006,421,101,1,2005-03-16
3407922,649,101,1,2003-05-28
3408070,650,101,1,2003-02-12
2359761,450,101,1,2003-01-26
2359662,449,101,1,2005-08-26
2360072,451,101,1,2005-06-03
2222031,418,101,1,2005-08-19
3461339,659,101,1,2003-05-28
214617,33,101,1,2003-11-29
45414,25,101,1,2003-11-21
1104024,254,101,1,2005-08-06
2359492,448,101,1,2003-11-23
2225156,420,101,1,2003-02-12
959067,216,101,1,2003-02-26
3407174,647,101,1,2004-10-23
1105049,255,101,1,2003-03-07
2359376,447,101,1,2005-01-24
2223843,419,101,1,2005-09-03
2358781,446,101,1,2003-02-26
2610568,482,101,1,2003-03-06
353470,103,101,1,2005-07-10
948658,213,101,1,2003-03-05
4641244,898,101,1,2003-04-10
4346861,840,101,1,2003-06-04
4630956,897,101,1,2005-07-10
2487351,459,101,1,2003-05-28
946571,211,101,1,2004-04-18
2485734,458,101,1,2003-06-25
947254,212,101,1,2003-06-04
2493750,461,101,1,2003-04-12
2493348,460,101,1,2003-06-13
1027426,241,101,1,2002-08-18
2211007,416,101,1,2003-12-04
1191060,270,101,1,2003-11-22
2495387,463,101,1,2002-06-27
577212,174,101,1,2005-08-29
952639,215,101,1,2004-10-23
4345432,839,101,1,2005-08-29
2494318,462,101,3,2005-02-02
2207635,414,101,1,2003-01-14
3867108,749,101,1,2003-05-27
951488,214,101,1,2003-02-26
2208836,415,101,1,2003-01-26
42266,19,101,1,2003-05-09
354238,104,101,1,2003-01-26
3214700,605,101,1,2003-06-13
4468493,879,101,1,2005-03-10
3215039,606,101,1,2003-11-27
3214218,603,101,1,2003-11-06
1918821,357,101,1,2003-12-01
3214551,604,101,1,2005-08-06
4781956,962,101,1,2003-05-07
4228784,803,101,1,2003-06-04
452599,138,101,1,2004-03-18
4255184,817,101,1,2003-03-06
3583479,692,101,1,2003-03-07
4016463,760,101,1,2005-02-25
3213183,602,101,1,2002-07-13
4229207,804,101,1,2003-12-11
4467941,877,101,1,2003-01-15
3212627,601,101,1,2003-06-04
4467705,876,101,1,2003-11-30
4254250,816,101,1,2003-11-21
716607,190,101,1,2003-05-16
4468311,878,101,1,2003-03-03
2847347,517,101,1,2003-03-06
450693,134,101,1,2003-04-12
1510216,312,101,1,2002-06-27
549703,166,101,1,2003-05-29
450846,135,101,1,2004-11-11
3744312,711,101,1,2003-03-06
4228640,802,101,1,2005-01-19
4596071,895,101,1,2003-11-10
20649,12,101,1,2003-01-26
1682902,329,101,1,2003-02-26
4228332,800,101,1,2003-01-14
3576373,690,101,1,2004-09-14
4191,6,101,1,2003-11-22
451308,137,101,1,2003-05-03
4228484,801,101,1,2004-07-19
4469178,880,101,1,2003-03-05
242833,47,101,1,2003-04-12
451169,136,101,1,2003-01-14
265387,58,101,1,2004-09-04
2862335,525,101,1,2004-01-23
2862562,526,101,1,2003-11-22
457500,139,101,1,2004-01-14
4230190,806,101,1,2004-12-30
4744662,942,101,1,2003-01-14
457736,141,101,1,2005-08-06
457885,142,101,1,2002-07-13
2863089,527,101,1,2003-01-15
457599,140,101,1,2005-07-25
3013124,570,101,1,2004-01-14
4117471,789,101,1,2003-03-06
1880286,350,101,4,2004-04-11
4145652,797,101,1,2003-03-07
1881383,352,101,1,2003-01-14
1881268,351,101,1,2004-06-11
3008591,568,101,1,2003-01-14
3007608,565,101,1,2003-11-22
4052492,786,101,1,2003-02-12
3007847,566,101,1,2004-01-14
1879600,349,101,1,2003-03-06
2868620,528,101,1,2005-02-25
3009521,569,101,1,2003-06-25
3666698,707,101,1,2004-10-29
1885337,353,101,1,2003-03-06
20387,11,101,1,2004-05-18
4776043,961,101,1,2003-06-06
4052922,787,101,1,2003-03-23
4466390,873,101,1,2003-12-17
544211,165,101,1,2003-04-25
4253634,814,101,1,2003-01-23
3798147,723,101,3,2003-06-06
815462,192,101,1,2004-05-18
2855616,522,101,1,2004-01-19
4253449,813,101,1,2004-01-23
2855936,523,101,1,2004-04-26
2854972,519,101,1,2003-02-26
816666,196,101,1,2003-04-10
292809,77,101,1,2003-03-20
816492,195,101,1,2005-10-10
4254037,815,101,1,2003-01-14
2853070,518,101,1,2004-08-25
4467399,874,101,1,2005-07-10
815931,194,101,1,2003-11-22
4969977,990,101,1,2004-02-29
4467514,875,101,1,2003-01-15
4253315,812,101,1,2005-05-04
1376542,298,101,1,2003-11-29
4743949,941,101,1,2003-03-31
1902120,355,101,1,2003-05-03
1901974,354,101,1,2005-08-06
1374410,296,101,1,2003-03-06
4229736,805,101,1,2004-04-21
3210176,600,101,1,2003-06-14
1902590,356,101,1,2005-08-15
1374870,297,101,1,2003-12-01
2857331,524,101,1,2003-03-06
442875,127,101,1,2003-06-02
1982041,358,101,1,2003-03-31
2801573,501,101,1,2003-03-20
4472555,883,101,1,2003-05-29
3042801,571,101,2,2003-03-05
4973980,992,101,1,2003-04-03
705076,189,101,1,2003-04-25
700362,188,101,1,2005-08-11
2793500,499,101,1,2003-01-09
3551180,684,101,1,2003-01-14
519958,149,101,1,2005-07-10
439714,125,101,1,2004-05-18
3551030,683,101,1,2003-01-10
520057,150,101,1,2003-04-12
2792157,498,101,1,2003-03-05
2791631,497,101,1,2003-11-10
2790845,495,101,1,2002-08-19
3551516,685,101,1,2003-04-12
2791339,496,101,1,2005-02-02
4261858,818,101,1,2003-03-16
3816271,728,101,1,2004-03-07
1985316,359,101,1,2004-05-18
3816441,729,101,1,2003-01-26
2798276,500,101,1,2003-12-11
3555140,686,101,1,2003-03-06
3815955,726,101,1,2003-11-22
259340,57,101,1,2003-03-06
3816115,727,101,1,2003-03-23
441329,126,101,1,2004-03-17
520306,151,101,1,2005-07-28
3817504,730,101,1,2003-06-06
1989423,360,101,1,2003-01-26
3234692,607,101,2,2002-04-29
496558,144,101,1,2003-04-12
1669914,326,101,1,2004-06-11
1668441,324,101,1,2003-04-25
4470741,881,101,1,2003-01-15
1668965,325,101,1,2005-07-18
2824547,513,101,1,2003-05-26
2825051,514,101,1,2003-06-26
1670068,327,101,1,2003-03-03
2824244,512,101,1,2004-05-18
1670251,328,101,1,2003-02-13
2821930,508,101,1,2003-03-31
1666916,322,101,1,2005-03-10
2822313,510,101,1,2005-02-20
1666505,320,101,1,2003-03-05
1345066,294,101,1,2005-02-10
447450,132,101,1,2003-01-14
3569160,689,101,3,2003-03-05
522142,152,101,1,2003-06-23
2822765,511,101,1,2003-05-21
496882,145,101,1,2003-05-14
3740981,709,101,1,2004-11-22
1667789,323,101,1,2003-03-19
1087,3,101,1,2003-02-12
2829734,516,101,1,2003-06-25
4227411,799,101,1,2005-04-12
4972488,991,101,1,2003-06-14
832304,197,101,1,2004-03-18
448599,133,101,1,2004-11-03
2825785,515,101,1,2005-08-06
1350784,295,101,1,2002-12-14
2815515,503,101,1,2005-03-10
2816163,504,101,1,2003-04-12
497643,147,101,1,2003-02-26
445874,129,101,1,2003-04-25
3811789,725,101,3,2005-10-24
2814170,502,101,1,2004-07-30
445385,128,101,1,2003-06-12
4471665,882,101,1,2003-02-13
3567246,688,101,1,2004-01-12
3567072,687,101,1,2004-05-18
446706,131,101,2,2003-01-06
1666196,317,101,1,2005-06-03
1666288,318,101,1,2003-03-28
1666390,319,101,1,2005-07-29
1344648,293,101,1,2003-11-24
2820455,506,101,1,2003-05-09
1343945,291,101,1,2003-06-06
1344116,292,101,1,2005-09-25
2820831,507,101,1,2003-03-24
1663576,315,101,1,2005-04-13
4683878,919,101,1,2003-05-29
3682300,708,101,5,2002-05-02
446495,130,101,1,2003-05-24
2818505,505,101,3,2002-12-19
497305,146,101,1,2004-05-18
1664109,316,101,1,2005-08-29
3809805,724,101,1,2003-12-01
4997929,996,101,1,2003-03-06
4752286,950,101,1,2003-02-17
4699417,934,101,1,2003-06-04
4586315,889,101,1,2005-07-25
4752405,951,101,1,2003-03-06
3626379,702,101,1,2004-09-02
4698769,932,101,1,2004-12-08
1471537,306,101,1,2005-03-10
3626585,703,101,1,2004-07-16
279855,60,101,1,2003-01-16
2723,4,101,1,2003-12-06
3626083,701,101,1,2004-05-18
1471709,307,101,1,2004-11-24
3758379,717,101,1,2005-07-25
529668,153,101,1,2003-03-23
4046454,775,101,1,2003-05-14
279639,59,101,1,2004-10-23
2929252,550,101,5,2002-12-04
2978983,555,101,1,2003-03-27
3626777,704,101,1,2004-09-20
4698950,933,101,1,2005-11-04
530256,155,101,1,2004-05-18
3177695,580,101,1,2004-09-07
4585691,888,101,1,2003-05-12
529973,154,101,1,2005-09-25
4241664,810,101,1,2005-04-12
2981233,559,101,1,2003-06-13
281119,66,101,1,2003-01-14
4697299,931,101,1,2003-03-10
4243915,811,101,1,2003-06-04
3757341,714,101,1,2003-02-12
3757488,715,101,1,2004-10-10
4047089,776,101,1,2003-01-16
3622225,700,101,1,2003-01-23
3184948,582,101,1,2003-04-12
3620911,698,101,1,2003-02-26
1818937,334,101,4,2005-06-04
3620726,697,101,1,2003-11-21
3757209,713,101,1,2003-03-05
3621044,699,101,1,2004-08-10
2980738,558,101,1,2005-07-29
2979956,556,101,1,2004-01-23
1472564,310,101,1,2003-01-26
280307,62,101,1,2003-06-13
280135,61,101,1,2003-05-14
1471849,308,101,1,2003-12-03
1741732,330,101,1,2003-03-06
1472097,309,101,1,2004-06-04
4954538,989,101,1,2004-07-16
4763636,954,101,1,2003-06-14
2980493,557,101,1,2003-03-28
3184477,581,101,1,2005-09-25
280871,65,101,1,2005-03-10
3757919,716,101,1,2005-07-10
280577,63,101,1,2004-05-18
1811104,333,101,1,2004-02-02
1810917,332,101,1,2003-01-26
3171292,576,101,1,2005-03-16
4041309,766,101,1,2003-01-26
1453878,300,101,1,2003-01-14
1772700,331,101,1,2003-03-05
1454004,301,101,1,2005-08-06
4238487,809,101,5,2002-12-14
4756420,953,101,1,2003-06-06
1461005,305,101,1,2004-07-23
1454307,302,101,1,2003-05-30
3172210,577,101,1,2003-02-12
3761862,719,101,1,2003-06-02
4041053,765,101,1,2004-06-11
4041701,767,101,1,2005-02-24
4042635,769,101,1,2005-09-25
3169441,575,101,1,2004-05-12
4410611,861,101,1,2005-02-08
3168960,574,101,1,2005-05-04
3168289,572,101,1,2003-01-26
4042752,770,101,1,2004-04-22
4042970,771,101,5,2002-05-15
3168776,573,101,1,2003-01-14
532590,156,101,1,2002-08-14
1455066,303,101,1,2003-02-12
4043432,773,101,1,2004-10-26
4043295,772,101,1,2003-06-25
2959669,551,101,5,2002-05-15
1455878,304,101,1,2003-12-01
4410395,860,101,1,2003-05-12
4042086,768,101,1,2003-02-18
3634120,705,101,1,2003-05-29
4701283,936,101,1,2004-03-30
2972400,553,101,1,2003-02-21
4753103,952,101,1,2004-07-30
2974042,554,101,1,2003-06-06
3760274,718,101,1,2003-12-27
237128,46,101,5,2002-05-15
3767577,720,101,1,2003-11-22
4040496,764,101,1,2004-02-01
4044372,774,101,1,2004-09-14
3174530,579,101,2,2005-02-25
2971697,552,101,1,2003-01-14
3173965,578,101,1,2003-02-12
1855452,339,101,1,2004-11-11
1856404,341,101,1,2004-04-12
1855944,340,101,1,2003-03-23
4693615,922,101,1,2005-08-06
3196395,594,101,1,2003-05-21
2892277,530,101,1,2004-05-18
1854215,338,101,1,2003-04-25
3196271,593,101,1,2003-02-12
2892465,531,101,1,2003-11-21
2998726,564,101,1,2003-02-12
4050514,782,101,1,2003-12-05
233757,45,101,1,2003-03-06
285804,72,101,1,2002-07-13
4770997,956,101,1,2003-04-12
2891853,529,101,2,2003-05-07
1859313,343,101,1,2005-08-26
4396943,856,101,1,2003-02-26
4144293,794,101,1,2003-05-27
286080,73,101,3,2004-10-29
4747666,943,101,1,2005-10-19
4050805,783,101,1,2003-01-14
1858190,342,101,1,2003-12-01
3194934,589,101,1,2003-06-03
4143827,792,101,1,2005-03-10
4694114,925,101,1,2003-01-14
20154,10,101,1,2004-01-23
4770230,955,101,1,2003-05-12
2894992,533,101,1,2003-06-14
4590143,893,101,1,2004-01-19
540670,160,101,1,2003-11-22
465313,143,101,1,2003-03-06
4949638,988,101,1,2003-05-07
4049892,781,101,1,2004-10-26
4026568,762,101,1,2005-04-13
1852084,337,101,1,2003-04-09
4693912,924,101,1,2005-07-25
3196140,592,101,1,2003-01-26
4693804,923,101,1,2004-10-26
4397534,857,101,1,2003-05-07
2893006,532,101,3,2005-03-10
1851498,336,101,1,2005-07-10
1851337,335,101,1,2003-11-22
3195451,590,101,1,2003-11-21
4143963,793,101,1,2004-05-18
1859891,344,101,1,2003-05-16
3195676,591,101,1,2004-10-10
4051824,784,101,1,2005-07-10
3201707,599,101,1,2003-05-29
4946297,986,101,1,2003-06-04
1391462,299,101,4,2002-07-10
4774155,958,101,1,2003-11-21
4145241,796,101,1,2003-05-09
1869299,348,101,1,2003-06-02
287825,76,101,2,2004-09-14
4774752,960,101,1,2003-05-14
4774398,959,101,1,2004-11-22
3790747,722,101,1,2004-10-23
4052090,785,101,1,2003-06-25
1862748,345,101,1,2004-11-18
286778,74,101,1,2005-02-02
542140,162,101,1,2005-04-20
4396293,854,101,1,2003-11-21
3199458,597,101,1,2003-02-26
4692701,920,101,1,2003-06-13
3198460,596,101,1,2003-05-29
4396504,855,101,1,2003-02-28
25628,17,101,1,2005-07-10
4692941,921,101,1,2003-01-14
3789305,721,101,1,2003-05-29
1866679,347,101,1,2003-01-15
4144986,795,101,1,2003-01-15
1866274,346,101,1,2005-02-25
4773600,957,101,1,2004-10-16
4395337,852,101,1,2003-03-20
4231551,807,101,1,2003-06-04
4395891,853,101,1,2003-06-14
3199684,598,101,1,2003-05-12
4591681,894,101,2,2003-01-16
4024445,761,101,1,2004-05-18
542546,163,101,1,2003-12-01
287126,75,101,1,2003-01-26
2912065,539,101,1,2005-02-25
4401281,859,101,1,2003-03-03
4750475,948,101,1,2003-11-21
2911275,536,101,1,2003-03-23
1477645,311,101,1,2004-01-16
2911653,537,101,1,2004-10-16
2912914,543,101,1,2003-01-14
4588755,890,101,1,2004-09-14
2912419,541,101,1,2005-08-11
3188289,585,101,1,2005-10-24
2912544,542,101,1,2003-01-16
4048319,777,101,1,2003-11-21
4030646,763,101,3,2002-12-23
4705893,937,101,1,2003-03-07
4750914,949,101,1,2003-12-10
2916545,548,101,1,2003-01-19
4414644,862,101,2,2003-03-07
3186777,583,101,1,2004-12-08
4234726,808,101,1,2003-06-04
4696435,930,101,1,2004-08-09
3756453,712,101,1,2005-07-18
2983569,561,101,1,2003-06-13
3187101,584,101,1,2003-02-12
2914666,547,101,1,2005-08-06
2914102,545,101,1,2003-06-06
2914406,546,101,1,2005-03-10
281992,68,101,1,2004-09-14
4049423,780,101,1,2003-11-10
4694737,926,101,1,2003-12-05
4749200,945,101,1,2003-05-03
4694875,927,101,3,2005-05-04
4143488,791,101,1,2003-12-22
4749109,944,101,1,2003-01-26
3192350,587,101,1,2003-04-22
284524,71,101,1,2003-05-21
92372,29,101,1,2003-01-16
2900815,534,101,1,2002-08-26
4398851,858,101,1,2003-11-22
540352,159,101,1,2004-09-02
3193130,588,101,1,2003-04-03
3610590,693,101,1,2003-01-15
2906166,535,101,1,2003-03-22
3614953,696,101,1,2003-03-07
2987970,563,101,1,2003-03-06
3069,5,101,1,2005-01-19
4589108,891,101,1,2003-11-22
4695562,929,101,1,2005-02-24
4143130,790,101,1,2003-04-09
539381,157,101,1,2004-03-18
3190370,586,101,1,2003-04-10
4695106,928,101,1,2003-01-16
3612701,694,101,1,2003-03-26
735298,191,101,1,2003-05-29
283772,69,101,1,2005-05-31
283936,70,101,1,2003-06-23
4048993,779,101,1,2003-01-15
4589458,892,101,1,2003-11-22
4749622,947,101,1,2005-06-04
4432922,870,101,2,2005-07-10
3499581,663,101,1,2005-07-10
2115726,402,101,1,2005-03-23
4675731,918,101,1,2003-05-12
3836424,739,101,1,2003-12-25
224627,43,101,1,2004-10-26
2760323,490,101,1,2003-03-17
3837221,740,101,1,2003-05-27
2035792,367,101,1,2003-05-29
4430486,863,101,1,2004-10-23
2072680,385,101,5,2003-12-01
3521448,673,101,1,2003-03-06
224405,41,101,1,2003-11-22
4430760,864,101,1,2004-02-02
4672420,910,101,1,2005-07-10
683612,187,101,1,2003-03-06
312609,81,101,1,2003-02-28
3835793,738,101,1,2004-05-13
2116339,404,101,1,2003-05-12
2756256,489,101,1,2003-02-13
4366202,848,101,1,2003-04-09
581,2,101,1,2005-02-10
4729000,940,101,1,2003-03-31
224505,42,101,1,2003-12-02
4432798,869,101,1,2003-01-14
220449,35,101,1,2003-05-12
4365924,847,101,1,2004-10-09
2115906,403,101,1,2003-05-16
3533912,677,101,1,2003-06-13
4276515,819,101,1,2003-01-09
3838037,743,101,1,2005-05-04
2027755,362,101,1,2003-03-06
2082605,389,101,1,2005-06-02
4440519,872,101,1,2003-03-23
1269469,282,101,1,2003-12-27
2082348,388,101,1,2003-05-09
3517573,672,101,1,2003-03-06
3539140,678,101,1,2003-05-09
5008509,999,101,1,2003-03-06
673592,181,101,1,2004-10-10
2083906,390,101,1,2003-06-04
3826123,733,101,1,2005-08-11
60071,28,101,1,2003-02-13
2761679,492,101,2,2003-01-14
2032842,365,101,1,2003-06-04
419351,118,101,1,2004-11-22
313645,82,101,1,2005-07-10
245428,48,101,1,2003-06-02
222500,38,101,1,2004-02-12
559115,167,101,1,2005-05-10
1270997,283,101,1,2003-05-29
2761088,491,101,1,2005-10-19
4725148,938,101,1,2003-03-23
3837399,741,101,1,2003-05-27
2033122,366,101,1,2005-03-10
4603806,896,101,1,2003-03-07
2081822,387,101,1,2003-01-26
3837786,742,101,1,2003-12-02
4433315,871,101,1,2003-11-22
2031340,363,101,1,2004-03-23
2080508,386,101,1,2003-01-14
2763065,493,101,1,2003-01-14
2061968,380,101,1,2003-06-03
567952,169,101,1,2004-09-02
1582131,313,101,5,2002-06-27
2050844,373,101,1,2003-02-12
4673583,914,101,1,2003-11-22
4806305,963,101,2,2003-03-05
2051580,375,101,1,2004-04-27
2061744,379,101,1,2005-06-03
3530195,675,101,1,2004-12-08
254151,53,101,1,2005-09-08
2063635,381,101,1,2003-03-06
2049056,371,101,1,2005-03-10
223996,40,101,1,2005-07-10
223299,39,101,1,2003-01-26
254840,55,101,1,2003-03-03
2050703,372,101,1,2003-04-05
22138,16,101,1,2003-04-25
4673412,913,101,1,2003-11-21
3501351,667,101,1,2005-01-19
4673792,916,101,1,2005-07-28
2746852,485,101,1,2003-11-06
2055036,378,101,1,2003-12-01
220194,34,101,1,2004-04-11
4368433,850,101,1,2004-03-01
2746398,484,101,3,2005-05-04
4979601,993,101,1,2003-04-12
2053259,376,101,1,2003-11-22
2053443,377,101,1,2003-11-22
2748595,486,101,1,2003-03-03
101,1,101,1,2004-02-06
670948,180,101,1,2003-05-12
254266,54,101,1,2004-04-27
4673683,915,101,1,2005-10-29
4674177,917,101,1,2003-11-09
4432042,867,101,1,2005-09-25
3829641,734,101,1,2003-05-29
2069086,382,101,1,2004-12-31
3835085,735,101,1,2003-05-03
2752724,488,101,1,2003-05-30
312150,80,101,1,2003-03-15
3835575,737,101,1,2004-03-23
3500323,664,101,1,2003-05-09
1292676,289,101,1,2003-04-01
4984769,994,101,1,2003-01-16
4672630,911,101,1,2003-01-14
568260,170,101,1,2004-05-18
3500646,665,101,1,2003-11-29
670265,179,101,1,2004-11-03
309365,79,101,1,2003-06-04
3835306,736,101,1,2003-03-03
2069249,383,101,1,2003-01-14
4430976,865,101,1,2005-07-10
4431345,866,101,2,2004-02-22
2047401,369,101,1,2003-01-16
2751867,487,101,1,2004-12-01
1278831,285,101,1,2003-03-07
2048292,370,101,4,2002-12-19
3530779,676,101,1,2003-03-07
2118073,405,101,1,2003-06-23
4366784,849,101,1,2003-03-07
3500857,666,101,1,2003-03-28
3503383,668,101,1,2004-09-22
249956,52,101,1,2003-12-06
1290910,288,101,1,2004-09-26
1290513,287,101,1,2003-06-27
4673131,912,101,1,2003-01-16
5009590,1000,101,1,2003-11-30
3523941,674,101,1,2003-01-10
4432261,868,101,1,2003-05-12
1290306,286,101,1,2004-09-02
2046091,368,101,1,2003-11-22
2108660,399,101,1,2003-04-12
898089,198,101,1,2003-01-15
3547155,682,101,1,2003-03-19
5016,7,101,1,2003-06-04
5007596,997,101,1,2004-03-19
677688,185,101,1,2003-05-12
304713,78,101,5,2002-05-15
569547,171,101,1,2003-04-03
3821452,731,101,4,2003-12-02
5007922,998,101,1,2003-05-28
4476289,884,101,1,2003-02-26
668078,177,101,1,2003-11-24
4374759,851,101,5,2002-11-30
4362995,846,101,1,2004-10-10
501893,148,101,5,2002-08-07
904982,199,101,1,2003-03-05
1253306,274,101,1,2003-03-20
52301,27,101,1,2004-09-14
667865,176,101,1,2004-06-11
2109454,400,101,1,2003-05-09
438998,123,101,1,2005-03-10
248385,49,101,1,2003-11-28
226360,44,101,3,2002-12-24
2105740,398,101,1,2003-02-12
2102636,395,101,1,2005-05-04
21249,14,101,1,2003-12-04
1998134,361,101,4,2004-11-24
4001033,759,101,1,2003-01-14
3508639,669,101,1,2002-07-13
317237,83,101,5,2002-08-14
3843199,746,101,1,2003-03-06
2104460,397,101,1,2004-08-25
1255945,275,101,1,2003-03-06
439241,124,101,1,2003-06-05
414992,117,101,1,2003-04-25
2104158,396,101,1,2004-04-21
4362104,845,101,1,2005-03-09
4064145,788,101,1,2003-02-12
248621,50,101,1,2003-01-16
676736,183,101,1,2005-11-16
3510088,670,101,1,2003-06-13
221289,36,101,1,2003-06-14
2100965,394,101,1,2003-06-14
257138,56,101,1,2004-05-19
21390,15,101,1,2003-05-14
435041,119,101,1,2003-03-23
436163,122,101,1,2003-04-10
2133177,406,101,1,2005-10-18
1265747,280,101,1,2003-04-05
3823576,732,101,1,2005-12-13
1305283,290,101,1,2004-07-16
3542919,681,101,2,2004-05-18
2768388,494,101,1,2003-11-09
33455,18,101,1,2003-03-06
2088739,392,101,3,2005-12-15
1264836,278,101,1,2005-07-25
3539944,680,101,1,2003-11-23
2088256,391,101,1,2003-11-22
3838541,745,101,1,2003-01-14
3516377,671,101,1,2003-01-16
435182,120,101,1,2005-09-16
1264693,277,101,1,2004-01-24
1264567,276,101,1,2003-12-01
4476437,885,101,1,2004-04-06
1266793,281,101,1,2003-12-02
248904,51,101,4,2003-06-05
3539382,679,101,1,2003-06-05
222114,37,101,1,2004-10-16
